1.196202900000269437e+03,7.322786847957119107e+02,9.762626304085757738e+02,-2.695278796699457490e-10,2.752742235115302378e+02,2.233673997648846853e+04,1.444029463955072568e-17,4.708673974760493874e-02,9.541929132602523396e+02,-1.970919069770297354e-06,7.445580003941839095e+03,4.082521034434967444e-02,2.741685588655647265e+00,7.153061968468151866e-04,3.764992846938027355e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000171894e+03,7.322786847957170266e+02,9.762626304085654283e+02,-1.719111104456502356e-10,2.752742235115302378e+02,2.233673997648846853e+04,9.087050921547176705e-18,4.708673963401392021e-02,9.541929132603659127e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434951485e-02,2.741685588655647265e+00,7.153062125632297930e-04,3.764992846937870468e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000074123e+03,7.322786847957222562e+02,9.762626304085551965e+02,-7.429434122135494196e-11,2.752742235115302378e+02,2.233673997648846853e+04,3.733807203543639289e-18,4.708673952042289473e-02,9.541929132604794859e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434935525e-02,2.741685588655647710e+00,7.153062282796443993e-04,3.764992846937713011e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000006366e+03,7.322786847957257805e+02,9.762626304085480342e+02,-6.674656525297962906e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.708911210722181481e-20,4.708673944174265880e-02,9.541929132605580435e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391616987715e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000006366e+03,7.322786847957257805e+02,9.762626304085480342e+02,-6.578369494859326628e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.669803203961337790e-20,4.708673944164653430e-02,9.541929132605581572e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391616143122e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000006139e+03,7.322786847957257805e+02,9.762626304085480342e+02,-6.482082464420688734e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.630695197200493496e-20,4.708673944155041674e-02,9.541929132605582708e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391615298528e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000006139e+03,7.322786847957257805e+02,9.762626304085480342e+02,-6.385795433982050841e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.591587190439649203e-20,4.708673944145429918e-02,9.541929132605583845e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391614453935e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000006139e+03,7.322786847957257805e+02,9.762626304085480342e+02,-6.289508403543412140e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.552479183678804608e-20,4.708673944135818162e-02,9.541929132605584982e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391613608257e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000005911e+03,7.322786847957257805e+02,9.762626304085480342e+02,-6.193221373104775862e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.513371176917960616e-20,4.708673944126206407e-02,9.541929132605586119e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391612763663e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000005911e+03,7.322786847957257805e+02,9.762626304085480342e+02,-6.096934342666137969e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.474263170157116623e-20,4.708673944116594651e-02,9.541929132605587256e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391611919070e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000005684e+03,7.322786847957257805e+02,9.762626304085480342e+02,-6.000647312227500076e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.435155163396272330e-20,4.708673944106982895e-02,9.541929132605587256e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391611074477e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000005684e+03,7.322786847957257805e+02,9.762626304085480342e+02,-5.904360281788862990e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.396047156635428036e-20,4.708673944097371139e-02,9.541929132605588393e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391610229883e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000005684e+03,7.322786847957257805e+02,9.762626304085480342e+02,-5.808073251350225905e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.356939149874584044e-20,4.708673944087759383e-02,9.541929132605589530e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391609385290e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000005457e+03,7.322786847957257805e+02,9.762626304085480342e+02,-5.711786220911588011e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.317831143113739750e-20,4.708673944078147627e-02,9.541929132605590667e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391608540696e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000005457e+03,7.322786847957257805e+02,9.762626304085480342e+02,-5.615499190472949310e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.278723136352895156e-20,4.708673944068535872e-02,9.541929132605591803e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391607695018e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000005229e+03,7.322786847957257805e+02,9.762626304085480342e+02,-5.519212160034312225e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.239615129592051163e-20,4.708673944058924116e-02,9.541929132605592940e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391606850425e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000005229e+03,7.322786847957257805e+02,9.762626304085480342e+02,-5.422925129595675139e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.200507122831207171e-20,4.708673944049312360e-02,9.541929132605592940e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391606005831e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000005002e+03,7.322786847957257805e+02,9.762626304085480342e+02,-5.326638099157037246e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.161399116070362576e-20,4.708673944039700604e-02,9.541929132605594077e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391605161238e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000005002e+03,7.322786847957257805e+02,9.762626304085480342e+02,-5.230351068718399352e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.122291109309518584e-20,4.708673944030088154e-02,9.541929132605595214e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391604316644e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000005002e+03,7.322786847957257805e+02,9.762626304085480342e+02,-5.134064038279762267e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.083183102548674591e-20,4.708673944020476398e-02,9.541929132605596351e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391603472051e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000004774e+03,7.322786847957257805e+02,9.762626304085480342e+02,-5.037777007841124373e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.044075095787829997e-20,4.708673944010864643e-02,9.541929132605597488e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391602626373e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000004774e+03,7.322786847957257805e+02,9.762626304085480342e+02,-4.941489977402486480e-12,2.752742235115302378e+02,2.233673997648846853e+04,2.004967089026985703e-20,4.708673944001252887e-02,9.541929132605598625e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391601781780e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000004547e+03,7.322786847957257805e+02,9.762626304085480342e+02,-4.845202946963849395e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.965859082266141410e-20,4.708673943991641131e-02,9.541929132605599762e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391600937186e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000004547e+03,7.322786847957257805e+02,9.762626304085480342e+02,-4.748915916525211501e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.926751075505297417e-20,4.708673943982029375e-02,9.541929132605599762e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391600092593e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000004320e+03,7.322786847957257805e+02,9.762626304085480342e+02,-4.652628886086574416e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.887643068744453425e-20,4.708673943972417619e-02,9.541929132605600898e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391599247999e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000004320e+03,7.322786847957257805e+02,9.762626304085480342e+02,-4.556341855647936522e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.848535061983608830e-20,4.708673943962805863e-02,9.541929132605602035e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391598403406e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000004320e+03,7.322786847957257805e+02,9.762626304085480342e+02,-4.460054825209299437e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.809427055222764838e-20,4.708673943953194108e-02,9.541929132605603172e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391597558812e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000004092e+03,7.322786847957257805e+02,9.762626304085480342e+02,-4.363767794770660736e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.770319048461920544e-20,4.708673943943582352e-02,9.541929132605604309e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391596713135e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000004092e+03,7.322786847957257805e+02,9.762626304085480342e+02,-4.267480764332023650e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.731211041701076251e-20,4.708673943933970596e-02,9.541929132605605446e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391595868541e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000003865e+03,7.322786847957257805e+02,9.762626304085480342e+02,-4.171193733893386565e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.692103034940232258e-20,4.708673943924358840e-02,9.541929132605605446e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391595023948e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000003865e+03,7.322786847957257805e+02,9.762626304085480342e+02,-4.074906703454749479e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.652995028179388266e-20,4.708673943914747084e-02,9.541929132605606583e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391594179354e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000003638e+03,7.322786847957257805e+02,9.762626304085480342e+02,-3.978619673016111586e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.613887021418543671e-20,4.708673943905135328e-02,9.541929132605607720e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391593334761e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000003638e+03,7.322786847957257805e+02,9.762626304085480342e+02,-3.882332642577473692e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.574779014657699679e-20,4.708673943895522879e-02,9.541929132605608856e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391592490167e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000003638e+03,7.322786847957257805e+02,9.762626304085480342e+02,-3.786045612138835799e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.535671007896855385e-20,4.708673943885911123e-02,9.541929132605609993e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391591645574e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000003410e+03,7.322786847957257805e+02,9.762626304085480342e+02,-3.689758581700198713e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.496563001136011092e-20,4.708673943876299367e-02,9.541929132605611130e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391590799896e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000003410e+03,7.322786847957257805e+02,9.762626304085480342e+02,-3.593471551261561224e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.457454994375167099e-20,4.708673943866687611e-02,9.541929132605611130e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391589955302e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000003183e+03,7.322786847957257805e+02,9.762626304085480342e+02,-3.497184520822923331e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.418346987614322806e-20,4.708673943857075855e-02,9.541929132605612267e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391589110709e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000003183e+03,7.322786847957257805e+02,9.762626304085480342e+02,-3.400897490384285841e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.379238980853478512e-20,4.708673943847464100e-02,9.541929132605613404e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391588266115e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000003183e+03,7.322786847957257805e+02,9.762626304085480342e+02,-3.304610459945647544e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.340130974092634068e-20,4.708673943837852344e-02,9.541929132605614541e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391587421522e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000002955e+03,7.322786847957257805e+02,9.762626304085480342e+02,-3.208323429507010862e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.301022967331790076e-20,4.708673943828240588e-02,9.541929132605615678e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391586576928e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000002955e+03,7.322786847957257805e+02,9.762626304085480342e+02,-3.112036399068373373e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.261914960570946083e-20,4.708673943818628832e-02,9.541929132605616815e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391585732335e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000002728e+03,7.322786847957257805e+02,9.762626304085480342e+02,-3.015749368629735480e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.222806953810101639e-20,4.708673943809017076e-02,9.541929132605617951e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391584886657e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000002728e+03,7.322786847957257805e+02,9.762626304085480342e+02,-2.919462338191097990e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.183698947049257496e-20,4.708673943799405320e-02,9.541929132605617951e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391584042064e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000002501e+03,7.322786847957257805e+02,9.762626304085480342e+02,-2.823175307752460097e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.144590940288413052e-20,4.708673943789793565e-02,9.541929132605619088e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391583197470e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000002501e+03,7.322786847957257805e+02,9.762626304085480342e+02,-2.726888277313822607e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.105482933527569060e-20,4.708673943780181809e-02,9.541929132605620225e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391582352877e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000002501e+03,7.322786847957257805e+02,9.762626304085480342e+02,-2.630601246875185926e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.066374926766725067e-20,4.708673943770570053e-02,9.541929132605621362e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391581508283e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000002273e+03,7.322786847957257805e+02,9.762626304085480342e+02,-2.534314216436547225e-12,2.752742235115302378e+02,2.233673997648846853e+04,1.027266920005880473e-20,4.708673943760957603e-02,9.541929132605622499e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391580663690e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000002273e+03,7.322786847957257805e+02,9.762626304085480342e+02,-2.438027185997910543e-12,2.752742235115302378e+02,2.233673997648846853e+04,9.881589132450366305e-21,4.708673943751345847e-02,9.541929132605623636e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391579818012e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000002046e+03,7.322786847957257805e+02,9.762626304085480342e+02,-2.341740155559272246e-12,2.752742235115302378e+02,2.233673997648846853e+04,9.490509064841920361e-21,4.708673943741734091e-02,9.541929132605623636e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391578973419e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000002046e+03,7.322786847957257805e+02,9.762626304085480342e+02,-2.245453125120635160e-12,2.752742235115302378e+02,2.233673997648846853e+04,9.099428997233480435e-21,4.708673943732122336e-02,9.541929132605624773e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391578128825e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000001819e+03,7.322786847957257805e+02,9.762626304085480342e+02,-2.149166094681996863e-12,2.752742235115302378e+02,2.233673997648846853e+04,8.708348929625035996e-21,4.708673943722510580e-02,9.541929132605625909e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391577284232e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000001819e+03,7.322786847957257805e+02,9.762626304085480342e+02,-2.052879064243359777e-12,2.752742235115302378e+02,2.233673997648846853e+04,8.317268862016596070e-21,4.708673943712898824e-02,9.541929132605627046e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391576439638e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000001819e+03,7.322786847957257805e+02,9.762626304085480342e+02,-1.956592033804722692e-12,2.752742235115302378e+02,2.233673997648846853e+04,7.926188794408154640e-21,4.708673943703287068e-02,9.541929132605628183e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391575595045e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
1.196202900000001591e+03,7.322786847957257805e+02,9.762626304085480342e+02,-1.860305003366084395e-12,2.752742235115302378e+02,2.233673997648846853e+04,7.535108726799711705e-21,4.708673943693675312e-02,9.541929132605629320e+02,-1.970919069770297778e-06,7.445580003941839095e+03,4.082521034434924423e-02,2.741685588655647710e+00,7.153062391574750451e-04,3.764992846937604440e+02,-4.069014583196431612e-08,2.339960081380290102e+00
