1.196202900000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.261201420000000144e+04,0.000000000000000000e+00,5.322642453999999816e+03,3.101749999999999993e-02,2.751493298999999837e+00
1.193452199548785075e+03,2.750700451217430231e+00,1.130592249687317599e+04,1.715847970141576029e-01,7.537280078886552474e+03,1.554002414556730400e+03,2.782510799000002422e+00,-9.180836515561245395e-25
1.193452199548785075e+03,2.750700451217430231e+00,1.130593297059857468e+04,1.506373462172755084e-01,7.537287061370151605e+03,1.553998923314931062e+03,2.782510799000002422e+00,-7.713695394197716115e-30
1.193452199548785075e+03,2.750700451217430231e+00,1.130593849153411975e+04,1.395954751316863529e-01,7.537290741993847405e+03,1.553997083003083389e+03,2.782510799000002422e+00,-3.556590127825930685e-33
1.193452199548785075e+03,2.750700451217430231e+00,1.130594241695142409e+04,1.317446405251262997e-01,7.537293358938715755e+03,1.553995774530648987e+03,2.782510799000002422e+00,-8.352838694251734561e-35
1.193452199548785075e+03,2.750700451217430231e+00,1.130595072140144657e+04,1.151357404795030070e-01,7.537298895238731347e+03,1.553993006380641418e+03,2.782510799000002422e+00,-1.743945728819584574e-39
1.193452199548785075e+03,2.750700451217430231e+00,1.130595287704767725e+04,1.108244480212039335e-01,7.537300332336217252e+03,1.553992287831898238e+03,2.782510799000002422e+00,-1.458167881433539068e-40
1.193452199548785075e+03,2.750700451217430231e+00,1.130595654632445439e+04,1.034858944668615860e-01,7.537302778520735046e+03,1.553991064739639114e+03,2.782510799000002422e+00,-1.796087573677166352e-44
1.193452199548785075e+03,2.750700451217430231e+00,1.130595795808945513e+04,1.006623644667591078e-01,7.537303719697401903e+03,1.553990594151305686e+03,2.782510799000002422e+00,-7.388987114262137782e-45
